record_type,retrap,bto_ring,pit_tag,pit_tag_state,species,age,sex,sexing_method,date_time,year,region,location,fieldworker,wing_length,weight,bill_length_method,bill_length,bill_depth_method,bill_depth,tarsus_length_method,tarsus_length,fat,fat_method,pectoral_muscle,pox,leg_condition_description,tick_description,comment
diurnal,retrap,vz30547,0700ee0000,3,g,5,m,ib,2019-05-08 14:00:00,2019,wyt,20191B147,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tr43216,0110178dd0,3,g,5,m,ip,2019-05-08 14:00:00,2019,wyt,20191SW34,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vn85382,011017761c,3,g,5,f,ib,2019-05-08 14:00:00,2019,wyt,20191SW34,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vs84213,0700eddf7f,1,g,1,NA,NA,2019-05-08 15:30:00,2019,wyt,20191MP27,keith_mcmahon,NA,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vs84217,0700ee2928,1,g,1,NA,NA,2019-05-08 15:30:00,2019,wyt,20191MP27,keith_mcmahon,NA,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vs84216,0700edd169,1,g,1,NA,NA,2019-05-08 15:30:00,2019,wyt,20191MP27,keith_mcmahon,NA,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,NA,NA,NA
physical,new_capture,vs84215,0700ee3eab,1,g,1,NA,NA,2019-05-08 15:30:00,2019,wyt,20191MP27,keith_mcmahon,NA,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,NA,NA,NA
physical,new_capture,vs84214,0700ede5f4,1,g,1,NA,NA,2019-05-08 15:30:00,2019,wyt,20191MP27,keith_mcmahon,NA,18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tx42377,0700ee3972,3,g,5,f,ib,2019-05-09 05:49:00,2019,wyt,20191CP35,kanerva_korhonen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz30730,0110177262,3,g,5,m,cp,2019-05-09 06:00:00,2019,wyt,20191EX58,kanerva_korhonen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,te80778,0110177e5c,3,g,5,f,ip,2019-05-09 06:40:00,2019,wyt,20191C9,cristiano_gala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tp42510,030000bcde,3,g,6,m,ib,2019-05-09 06:40:00,2019,wyt,20191C9,cristiano_gala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tl39900,0700ed9f69,6,g,6,m,cp,2019-05-09 06:59:00,2019,wyt,20191MP20,keith_mcmahon,77.0,18.3,s,13.1,d,4.5,m,23.9,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tj26875,01101786c7,3,g,5,f,ib,2019-05-09 07:40:00,2019,wyt,20191C132,cristiano_gala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,te80791,0110178a65,3,g,5,m,ip,2019-05-09 07:40:00,2019,wyt,20191C132,cristiano_gala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,ts45199,0700edcc11,3,g,5,m,ib,2019-05-09 08:19:00,2019,wyt,20191W92,sam_crofts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tv44590,0110177d12,3,g,5,f,bp,2019-05-09 08:19:00,2019,wyt,20191C163,cristiano_gala,73.0,19.0,NA,NA,NA,NA,m,22.9,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tv44238,0700ed8f58,3,g,6,m,ib,2019-05-09 08:29:00,2019,wyt,20191B27,ben_walton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz32621,0700ee1eb3,3,g,5,NA,NA,2019-05-09 08:29:00,2019,wyt,20191B200,ben_walton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tv44769,0700ede454,3,g,6,f,ib,2019-05-09 08:29:00,2019,wyt,20191B27,ben_walton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vs84222,0700edaac2,1,g,1,NA,NA,2019-05-09 09:00:00,2019,wyt,20191MP71,josh_firth,NA,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vs84220,0700ed9a9c,1,g,1,NA,NA,2019-05-09 09:00:00,2019,wyt,20191MP71,josh_firth,NA,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vs84219,0700ee2876,1,g,1,NA,NA,2019-05-09 09:00:00,2019,wyt,20191MP71,josh_firth,NA,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vs84224,0700edd974,1,g,1,NA,NA,2019-05-09 09:00:00,2019,wyt,20191MP71,josh_firth,NA,18.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vs84223,0700ede4b4,1,g,1,NA,NA,2019-05-09 09:00:00,2019,wyt,20191MP71,josh_firth,NA,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vs84226,0700ed89f4,1,g,1,NA,NA,2019-05-09 09:00:00,2019,wyt,20191MP71,josh_firth,NA,19.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vs84218,0700ede170,1,g,1,NA,NA,2019-05-09 09:00:00,2019,wyt,20191MP71,josh_firth,NA,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vs84225,0700ee1f5f,1,g,1,NA,NA,2019-05-09 09:00:00,2019,wyt,20191MP71,josh_firth,NA,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vs84221,0700edfbb4,1,g,1,NA,NA,2019-05-09 09:00:00,2019,wyt,20191MP71,josh_firth,NA,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31214,0110177af8,1,g,1,NA,NA,2019-05-09 09:00:00,2019,wyt,20191C15,cristiano_gala,NA,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31215,0110177957,1,g,1,NA,NA,2019-05-09 09:00:00,2019,wyt,20191C15,cristiano_gala,NA,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31216,0110177bfa,1,g,1,NA,NA,2019-05-09 09:00:00,2019,wyt,20191C15,cristiano_gala,NA,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,unrrunt,NA,0,g,1,NA,NA,2019-05-09 09:00:00,2019,wyt,20191C15,cristiano_gala,NA,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31217,0110176e46,1,g,1,NA,NA,2019-05-09 09:00:00,2019,wyt,20191C15,cristiano_gala,NA,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31218,01101770f2,1,g,1,NA,NA,2019-05-09 09:00:00,2019,wyt,20191C15,cristiano_gala,NA,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31219,011017725f,1,g,1,NA,NA,2019-05-09 09:00:00,2019,wyt,20191C15,cristiano_gala,NA,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31213,0110177f1c,1,g,1,NA,NA,2019-05-09 09:00:00,2019,wyt,20191C15,cristiano_gala,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz30848,0700ede3a0,3,g,5,f,ip,2019-05-09 09:10:00,2019,wyt,20191EX19,sam_crofts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,ts44699,0700ee210e,3,g,5,NA,NA,2019-05-09 09:10:00,2019,wyt,20191EX19,sam_crofts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31228,011017821d,1,g,1,NA,NA,2019-05-09 09:20:00,2019,wyt,20191C157,cristiano_gala,NA,19.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31223,0110177a01,1,g,1,NA,NA,2019-05-09 09:20:00,2019,wyt,20191C157,cristiano_gala,NA,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31224,0110178232,1,g,1,NA,NA,2019-05-09 09:20:00,2019,wyt,20191C157,cristiano_gala,NA,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31225,0110177949,1,g,1,NA,NA,2019-05-09 09:20:00,2019,wyt,20191C157,cristiano_gala,NA,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31221,01101776ce,1,g,1,NA,NA,2019-05-09 09:20:00,2019,wyt,20191C157,cristiano_gala,NA,18.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31222,0110177fdd,1,g,1,NA,NA,2019-05-09 09:20:00,2019,wyt,20191C157,cristiano_gala,NA,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31226,011017759b,1,g,1,NA,NA,2019-05-09 09:20:00,2019,wyt,20191C157,cristiano_gala,NA,18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31227,0110177cc6,1,g,1,NA,NA,2019-05-09 09:20:00,2019,wyt,20191C157,cristiano_gala,NA,19.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31230,0700edc5d7,1,g,1,NA,NA,2019-05-09 09:20:00,2019,wyt,20191C157,cristiano_gala,NA,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31229,0700ee139b,1,g,1,NA,NA,2019-05-09 09:20:00,2019,wyt,20191C157,cristiano_gala,NA,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tr43214,0110178128,3,g,5,f,ib,2019-05-09 09:45:00,2019,wyt,20191W61,kanerva_korhonen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz30378,0700ed9c9d,3,g,6,m,ib,2019-05-09 09:45:00,2019,wyt,20191W61,kanerva_korhonen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tj26875,01101786c7,3,g,5,f,ib,2019-05-09 09:59:00,2019,wyt,20191C132,cristiano_gala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz32987,0110176f24,3,g,5,m,ip,2019-05-09 10:00:00,2019,wyt,20191O49,olivia_pargeter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz33559,0700edb43d,3,g,5,f,pl,2019-05-09 10:00:00,2019,wyt,20191O62,olivia_pargeter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tv44478,0700edbd4f,3,g,6,f,ib,2019-05-09 10:00:00,2019,wyt,20191O49,olivia_pargeter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vb55879,0700eda075,3,g,6,f,ib,2019-05-09 10:00:00,2019,wyt,20191O25,olivia_pargeter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vr91196,0700edf218,3,g,5,m,pl,2019-05-09 10:00:00,2019,wyt,20191O25,olivia_pargeter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tx42395,0700edf793,3,g,5,m,pl,2019-05-09 10:00:00,2019,wyt,20191O64,olivia_pargeter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz32983,01101783a6,3,g,5,NA,NA,2019-05-09 10:00:00,2019,wyt,20191O66,olivia_pargeter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz29022,0700ede8c3,3,g,6,f,ib,2019-05-09 10:40:00,2019,wyt,20191SW102,cristiano_gala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz32966,0110177399,3,g,5,m,ip,2019-05-09 10:40:00,2019,wyt,20191SW102,cristiano_gala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38420,011017818c,1,g,1,NA,NA,2019-05-09 11:00:00,2019,wyt,20191EX16,sam_crofts,NA,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38418,011017760d,1,g,1,NA,NA,2019-05-09 11:00:00,2019,wyt,20191EX16,sam_crofts,NA,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38417,0110178236,1,g,1,NA,NA,2019-05-09 11:00:00,2019,wyt,20191EX16,sam_crofts,NA,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38416,01101770ea,1,g,1,NA,NA,2019-05-09 11:00:00,2019,wyt,20191EX16,sam_crofts,NA,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38415,0110177b32,1,g,1,NA,NA,2019-05-09 11:00:00,2019,wyt,20191EX16,sam_crofts,NA,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38422,01101773f9,1,g,1,NA,NA,2019-05-09 11:00:00,2019,wyt,20191EX16,sam_crofts,NA,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38423,01101766c6,1,g,1,NA,NA,2019-05-09 11:00:00,2019,wyt,20191EX16,sam_crofts,NA,18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38414,011017779e,1,g,1,NA,NA,2019-05-09 11:00:00,2019,wyt,20191EX16,sam_crofts,NA,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tl39700,0110176bdf,3,g,6,f,bp,2019-05-09 11:00:00,2019,wyt,20191SW105,cristiano_gala,74.0,18.5,NA,NA,NA,NA,m,22.5,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38419,0110176e83,1,g,1,NA,NA,2019-05-09 11:00:00,2019,wyt,20191EX16,sam_crofts,NA,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38421,011017824c,1,g,1,NA,NA,2019-05-09 11:00:00,2019,wyt,20191EX16,sam_crofts,NA,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz30682,01101789e1,3,g,6,f,ib,2019-05-09 11:32:00,2019,wyt,20191B188,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tj26890,01101770b1,3,g,6,m,ib,2019-05-09 11:39:00,2019,wyt,20191O75A,cristiano_gala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38425,0110177319,1,g,1,NA,NA,2019-05-09 12:00:00,2019,wyt,20191EX12A,sam_crofts,NA,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38426,011017715f,1,g,1,NA,NA,2019-05-09 12:00:00,2019,wyt,20191EX12A,sam_crofts,NA,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38427,0110177454,1,g,1,NA,NA,2019-05-09 12:00:00,2019,wyt,20191EX12A,sam_crofts,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38428,0110176355,1,g,1,NA,NA,2019-05-09 12:00:00,2019,wyt,20191EX12A,sam_crofts,NA,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38429,01101771a4,1,g,1,NA,NA,2019-05-09 12:00:00,2019,wyt,20191EX12A,sam_crofts,NA,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38430,0110175f05,1,g,1,NA,NA,2019-05-09 12:00:00,2019,wyt,20191EX12A,sam_crofts,NA,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38431,01101761ba,1,g,1,NA,NA,2019-05-09 12:00:00,2019,wyt,20191EX12A,sam_crofts,NA,17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38424,0110176d32,1,g,1,NA,NA,2019-05-09 12:00:00,2019,wyt,20191EX12A,sam_crofts,NA,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vz31220,010799f89d,1,g,5,f,bp,2019-05-09 12:00:00,2019,wyt,20191SW108,cristiano_gala,73.0,19.1,NA,NA,NA,NA,m,23.4,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vs83950,0700edbb5b,3,g,5,f,ib,2019-05-09 13:19:00,2019,wyt,20191EX51,sam_crofts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38433,010799f89f,1,g,1,NA,NA,2019-05-09 13:30:00,2019,wyt,20191EX7,sam_crofts,NA,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38435,0110176537,1,g,1,NA,NA,2019-05-09 13:30:00,2019,wyt,20191EX7,sam_crofts,NA,18.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38439,011017800a,1,g,1,NA,NA,2019-05-09 13:30:00,2019,wyt,20191EX7,sam_crofts,NA,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38432,01101778ae,1,g,1,NA,NA,2019-05-09 13:30:00,2019,wyt,20191EX7,sam_crofts,NA,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38441,0110176444,1,g,1,NA,NA,2019-05-09 13:30:00,2019,wyt,20191EX7,sam_crofts,NA,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38438,01101762a2,1,g,1,NA,NA,2019-05-09 13:30:00,2019,wyt,20191EX7,sam_crofts,NA,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38437,0110177ca8,1,g,1,NA,NA,2019-05-09 13:30:00,2019,wyt,20191EX7,sam_crofts,NA,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38436,0110176f22,1,g,1,NA,NA,2019-05-09 13:30:00,2019,wyt,20191EX7,sam_crofts,NA,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38434,0110176fd7,1,g,1,NA,NA,2019-05-09 13:30:00,2019,wyt,20191EX7,sam_crofts,NA,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38440,0110175d42,1,g,1,NA,NA,2019-05-09 13:30:00,2019,wyt,20191EX7,sam_crofts,NA,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38453,01101777f1,1,g,1,NA,NA,2019-05-09 14:00:00,2019,wyt,20191EX54,sam_crofts,NA,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38451,01101769f5,1,g,1,NA,NA,2019-05-09 14:00:00,2019,wyt,20191EX54,sam_crofts,NA,15.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38442,0110177864,1,g,1,NA,NA,2019-05-09 14:00:00,2019,wyt,20191EX54,sam_crofts,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38443,0110177b3d,1,g,1,NA,NA,2019-05-09 14:00:00,2019,wyt,20191EX54,sam_crofts,NA,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,retrap,vz29188,0110178b88,3,g,5,f,ib,2019-05-09 14:00:00,2019,wyt,20191C120,cristiano_gala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38450,01101768d4,1,g,1,NA,NA,2019-05-09 14:00:00,2019,wyt,20191EX54,sam_crofts,NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38449,0110175cd1,1,g,1,NA,NA,2019-05-09 14:00:00,2019,wyt,20191EX54,sam_crofts,NA,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38446,0110176b4d,1,g,1,NA,NA,2019-05-09 14:00:00,2019,wyt,20191EX54,sam_crofts,NA,16.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38448,011017612d,1,g,1,NA,NA,2019-05-09 14:00:00,2019,wyt,20191EX54,sam_crofts,NA,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38452,0110177704,1,g,1,NA,NA,2019-05-09 14:00:00,2019,wyt,20191EX54,sam_crofts,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38447,0110176d7d,1,g,1,NA,NA,2019-05-09 14:00:00,2019,wyt,20191EX54,sam_crofts,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38444,01101760f7,1,g,1,NA,NA,2019-05-09 14:00:00,2019,wyt,20191EX54,sam_crofts,NA,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tl38445,0110176819,1,g,1,NA,NA,2019-05-09 14:00:00,2019,wyt,20191EX54,sam_crofts,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,retrap,vz29373,0110178744,3,g,6,f,bp,2019-05-10 04:54:00,2019,wyt,20191EX56,kanerva_korhonen,73.0,19.0,NA,NA,NA,NA,m,22.1,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,te03616,030000ede1,3,g,6,m,ib,2019-05-10 06:00:00,2019,wyt,20191W51,kanerva_korhonen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vs83970,0700edccee,3,g,5,f,ib,2019-05-10 06:00:00,2019,wyt,20191W51,kanerva_korhonen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,ts47637,0700ee149a,3,g,6,m,ib,2019-05-10 06:00:00,2019,wyt,20191HE4,cristiano_gala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vs84229,0700ed9404,1,g,5,m,cp,2019-05-10 06:00:00,2019,wyt,20191EX63,keith_mcmahon,76.0,18.3,s,13.1,d,4.6,m,23.7,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tr43093,011017864e,3,g,5,m,ip,2019-05-10 06:00:00,2019,wyt,20191HE2,cristiano_gala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tj26871,0110178e62,3,g,5,f,ib,2019-05-10 06:00:00,2019,wyt,20191HE2,cristiano_gala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,retrap,vz30515,0110176282,3,g,5,f,bp,2019-05-10 06:40:00,2019,wyt,20191HE5,cristiano_gala,73.0,15.9,NA,NA,NA,NA,m,22.3,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vs84232,030001278a,1,g,5,f,bp,2019-05-10 06:45:00,2019,wyt,20191MP61,keith_mcmahon,74.0,17.2,s,13.9,d,4.5,m,23.2,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vs84231,2a006d8d80,1,g,6,f,bp,2019-05-10 06:45:00,2019,wyt,20191SW6,keith_mcmahon,73.0,17.0,s,13.6,d,4.5,m,23.4,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,vs84230,0300011a5f,1,g,5,m,cp,2019-05-10 06:45:00,2019,wyt,20191EX73A,keith_mcmahon,76.0,17.8,s,13.6,d,4.6,m,23.9,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tv44675,0700ee2915,3,g,6,m,cp,2019-05-10 06:59:00,2019,wyt,20191SW6,keith_mcmahon,75.0,18.2,NA,NA,NA,NA,m,23.9,NA,NA,NA,NA,NA,NA,NA
physical,retrap,vz33791,0700eddf29,3,g,5,f,bp,2019-05-10 06:59:00,2019,wyt,20191MP69,keith_mcmahon,75.0,18.7,s,13.1,d,4.5,m,22.4,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,d473242,0700ee1a9e,3,g,6,f,ib,2019-05-10 07:19:00,2019,wyt,20191W19,kanerva_korhonen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tp42296,0700eda7a4,3,g,6,m,ib,2019-05-10 07:19:00,2019,wyt,20191W31,kanerva_korhonen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz32660,0700ed8c52,3,g,5,f,ip,2019-05-10 07:32:00,2019,wyt,20191MP95,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tx42368,011017872f,3,g,5,f,ib,2019-05-10 08:00:00,2019,wyt,20191W78,sam_crofts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,vz30528,0700ed9e6b,3,g,5,m,ib,2019-05-10 08:00:00,2019,wyt,20191W78,sam_crofts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
